Artikelnummer,Attributname,Attributwert
AOC-Q-Q-100G-7M,FAQ,"Welche Datenrate und Bauform hat das AOC-Q-Q-100G-7M?||Das AOC-Q-Q-100G-7M ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das AOC-Q-Q-100G-7M?||Das AOC-Q-Q-100G-7M hat eine feste Länge von 7 m (Aktives optisches Kabel (AOC)).##Benötigt das AOC-Q-Q-100G-7M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das AOC-Q-Q-100G-7M?||Das AOC-Q-Q-100G-7M ist als QSFP28 auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das AOC-Q-Q-100G-7M?||Das AOC-Q-Q-100G-7M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das AOC-Q-Q-100G-7M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das AOC-Q-Q-100G-7M mit Arista-Geräten kompatibel?||Das AOC-Q-Q-100G-7M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
AOC-Q-Q-100G-10M,FAQ,"Welche Datenrate und Bauform hat das AOC-Q-Q-100G-10M?||Das AOC-Q-Q-100G-10M ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das AOC-Q-Q-100G-10M?||Das AOC-Q-Q-100G-10M hat eine feste Länge von 10 m (Aktives optisches Kabel (AOC)).##Benötigt das AOC-Q-Q-100G-10M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das AOC-Q-Q-100G-10M?||Das AOC-Q-Q-100G-10M ist als QSFP28 auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das AOC-Q-Q-100G-10M?||Das AOC-Q-Q-100G-10M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das AOC-Q-Q-100G-10M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das AOC-Q-Q-100G-10M mit Arista-Geräten kompatibel?||Das AOC-Q-Q-100G-10M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
AOC-Q-Q-100G-15M,FAQ,"Welche Datenrate und Bauform hat das AOC-Q-Q-100G-15M?||Das AOC-Q-Q-100G-15M ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das AOC-Q-Q-100G-15M?||Das AOC-Q-Q-100G-15M hat eine feste Länge von 15 m (Aktives optisches Kabel (AOC)).##Benötigt das AOC-Q-Q-100G-15M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das AOC-Q-Q-100G-15M?||Das AOC-Q-Q-100G-15M ist als QSFP28 auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das AOC-Q-Q-100G-15M?||Das AOC-Q-Q-100G-15M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das AOC-Q-Q-100G-15M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das AOC-Q-Q-100G-15M mit Arista-Geräten kompatibel?||Das AOC-Q-Q-100G-15M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
AOC-Q-Q-100G-20M,FAQ,"Welche Datenrate und Bauform hat das AOC-Q-Q-100G-20M?||Das AOC-Q-Q-100G-20M ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das AOC-Q-Q-100G-20M?||Das AOC-Q-Q-100G-20M hat eine feste Länge von 20 m (Aktives optisches Kabel (AOC)).##Benötigt das AOC-Q-Q-100G-20M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das AOC-Q-Q-100G-20M?||Das AOC-Q-Q-100G-20M ist als QSFP28 auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das AOC-Q-Q-100G-20M?||Das AOC-Q-Q-100G-20M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das AOC-Q-Q-100G-20M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das AOC-Q-Q-100G-20M mit Arista-Geräten kompatibel?||Das AOC-Q-Q-100G-20M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
AOC-Q-Q-100G-25M,FAQ,"Welche Datenrate und Bauform hat das AOC-Q-Q-100G-25M?||Das AOC-Q-Q-100G-25M ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das AOC-Q-Q-100G-25M?||Das AOC-Q-Q-100G-25M hat eine feste Länge von 25 m (Aktives optisches Kabel (AOC)).##Benötigt das AOC-Q-Q-100G-25M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das AOC-Q-Q-100G-25M?||Das AOC-Q-Q-100G-25M ist als QSFP28 auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das AOC-Q-Q-100G-25M?||Das AOC-Q-Q-100G-25M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das AOC-Q-Q-100G-25M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das AOC-Q-Q-100G-25M mit Arista-Geräten kompatibel?||Das AOC-Q-Q-100G-25M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
AOC-Q-Q-100G-30M,FAQ,"Welche Datenrate und Bauform hat das AOC-Q-Q-100G-30M?||Das AOC-Q-Q-100G-30M ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das AOC-Q-Q-100G-30M?||Das AOC-Q-Q-100G-30M hat eine feste Länge von 30 m (Aktives optisches Kabel (AOC)).##Benötigt das AOC-Q-Q-100G-30M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das AOC-Q-Q-100G-30M?||Das AOC-Q-Q-100G-30M ist als QSFP28 auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das AOC-Q-Q-100G-30M?||Das AOC-Q-Q-100G-30M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das AOC-Q-Q-100G-30M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das AOC-Q-Q-100G-30M mit Arista-Geräten kompatibel?||Das AOC-Q-Q-100G-30M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
QSFP-100G-SR4-E,FAQ,"Welche Datenrate und Bauform hat das QSFP-100G-SR4-E?||Das QSFP-100G-SR4-E ist ein QSFP28-Modul mit 100 Gbit/s nach 100GBASE-SR4.##Welchen Stecker und welche Schnittstelle nutzt das QSFP-100G-SR4-E?||Das QSFP-100G-SR4-E hat den Formfaktor QSFP28 mit MPO-12-Schnittstelle.##Welche Reichweite erreicht das QSFP-100G-SR4-E?||Laut Spezifikation erreicht das QSFP-100G-SR4-E bis zu 100 m (Wellenlänge 850 nm (MMF)).##Welcher Fasertyp ist erforderlich?||Das QSFP-100G-SR4-E ist für parallele Multimode-Glasfaser (MMF) (OM3/OM4) ausgelegt.##Unterstützt das QSFP-100G-SR4-E DOM/DDM?||Ja, das QSFP-100G-SR4-E unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das QSFP-100G-SR4-E?||Das QSFP-100G-SR4-E ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das QSFP-100G-SR4-E typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das QSFP-100G-SR4-E mit Arista-Geräten kompatibel?||Das QSFP-100G-SR4-E ist eine Arista-Optik-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
QSFP-100G-XSR4,FAQ,"Welche Datenrate und Bauform hat das QSFP-100G-XSR4?||Das QSFP-100G-XSR4 ist ein QSFP28-Modul mit 100 Gbit/s nach 100GBASE-XSR4.##Welchen Stecker und welche Schnittstelle nutzt das QSFP-100G-XSR4?||Das QSFP-100G-XSR4 hat den Formfaktor QSFP28 mit MPO-12-Schnittstelle.##Welche Reichweite erreicht das QSFP-100G-XSR4?||Laut Spezifikation erreicht das QSFP-100G-XSR4 bis zu 300 m (Wellenlänge 850 nm (MMF)).##Welcher Fasertyp ist erforderlich?||Das QSFP-100G-XSR4 ist für Multimode-Glasfaser (MMF) (OM3/OM4) ausgelegt.##Unterstützt das QSFP-100G-XSR4 DOM/DDM?||Ja, das QSFP-100G-XSR4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das QSFP-100G-XSR4?||Das QSFP-100G-XSR4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das QSFP-100G-XSR4 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das QSFP-100G-XSR4 mit Arista-Geräten kompatibel?||Das QSFP-100G-XSR4 ist eine Arista-Optik-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
QSFP-100G-SWDM4,FAQ,"Welche Datenrate und Bauform hat das QSFP-100G-SWDM4?||Das QSFP-100G-SWDM4 ist ein QSFP28-Modul mit 100 Gbit/s nach 100GBASE-SWDM4.##Welchen Stecker und welche Schnittstelle nutzt das QSFP-100G-SWDM4?||Das QSFP-100G-SWDM4 hat den Formfaktor QSFP28 mit LC (Duplex)-Schnittstelle.##Welche Reichweite erreicht das QSFP-100G-SWDM4?||Laut Spezifikation erreicht das QSFP-100G-SWDM4 bis zu 100 m (Wellenlänge 850–940 nm (SWDM, 4 Wellenlängen)).##Welcher Fasertyp ist erforderlich?||Das QSFP-100G-SWDM4 ist für Multimode-Glasfaser (MMF) (OM3/OM4) ausgelegt.##Unterstützt das QSFP-100G-SWDM4 DOM/DDM?||Ja, das QSFP-100G-SWDM4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das QSFP-100G-SWDM4?||Das QSFP-100G-SWDM4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das QSFP-100G-SWDM4 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das QSFP-100G-SWDM4 mit Arista-Geräten kompatibel?||Das QSFP-100G-SWDM4 ist eine Arista-Optik-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
QSFP-100G-SRBD,FAQ,"Welche Datenrate und Bauform hat das QSFP-100G-SRBD?||Das QSFP-100G-SRBD ist ein QSFP28-Modul mit 100 Gbit/s nach 100GBASE-BIDI.##Welchen Stecker und welche Schnittstelle nutzt das QSFP-100G-SRBD?||Das QSFP-100G-SRBD hat den Formfaktor QSFP28 mit LC (Duplex)-Schnittstelle.##Welche Reichweite erreicht das QSFP-100G-SRBD?||Laut Spezifikation erreicht das QSFP-100G-SRBD bis zu 100 m (Wellenlänge 850 / 910 nm (BiDi, MMF)).##Welcher Fasertyp ist erforderlich?||Das QSFP-100G-SRBD ist für Multimode-Glasfaser (MMF) (OM3/OM4) ausgelegt.##Unterstützt das QSFP-100G-SRBD DOM/DDM?||Ja, das QSFP-100G-SRBD unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das QSFP-100G-SRBD?||Das QSFP-100G-SRBD ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das QSFP-100G-SRBD typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das QSFP-100G-SRBD mit Arista-Geräten kompatibel?||Das QSFP-100G-SRBD ist eine Arista-Optik-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
QSFP-100G-PSM4-ARISTA,FAQ,"Welche Datenrate und Bauform hat das QSFP-100G-PSM4-ARISTA?||Das QSFP-100G-PSM4-ARISTA ist ein QSFP28-Modul mit 100 Gbit/s nach 100GBASE-PSM4.##Welchen Stecker und welche Schnittstelle nutzt das QSFP-100G-PSM4-ARISTA?||Das QSFP-100G-PSM4-ARISTA hat den Formfaktor QSFP28 mit MPO-12-Schnittstelle.##Welche Reichweite erreicht das QSFP-100G-PSM4-ARISTA?||Laut Spezifikation erreicht das QSFP-100G-PSM4-ARISTA bis zu 500 m (Wellenlänge 1310 nm (parallele SMF)).##Welcher Fasertyp ist erforderlich?||Das QSFP-100G-PSM4-ARISTA ist für parallele Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das QSFP-100G-PSM4-ARISTA DOM/DDM?||Ja, das QSFP-100G-PSM4-ARISTA unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das QSFP-100G-PSM4-ARISTA?||Das QSFP-100G-PSM4-ARISTA ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das QSFP-100G-PSM4-ARISTA typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das QSFP-100G-PSM4-ARISTA mit Arista-Geräten kompatibel?||Das QSFP-100G-PSM4-ARISTA ist eine Arista-Optik-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
QSFP-100G-PLRL4,FAQ,"Welche Datenrate und Bauform hat das QSFP-100G-PLRL4?||Das QSFP-100G-PLRL4 ist ein QSFP28-Modul mit 100 Gbit/s nach 100GBASE-PLRL4.##Welchen Stecker und welche Schnittstelle nutzt das QSFP-100G-PLRL4?||Das QSFP-100G-PLRL4 hat den Formfaktor QSFP28 mit MPO-12-Schnittstelle.##Welcher Fasertyp ist erforderlich?||Das QSFP-100G-PLRL4 ist für parallele Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das QSFP-100G-PLRL4 DOM/DDM?||Ja, das QSFP-100G-PLRL4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das QSFP-100G-PLRL4?||Das QSFP-100G-PLRL4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das QSFP-100G-PLRL4 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum / Campus.##Ist das QSFP-100G-PLRL4 mit Arista-Geräten kompatibel?||Das QSFP-100G-PLRL4 ist eine Arista-Optik-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
QSFP-100G-LR4-ARISTA,FAQ,"Welche Datenrate und Bauform hat das QSFP-100G-LR4-ARISTA?||Das QSFP-100G-LR4-ARISTA ist ein QSFP28-Modul mit 100 Gbit/s nach 100GBASE-LR4.##Welchen Stecker und welche Schnittstelle nutzt das QSFP-100G-LR4-ARISTA?||Das QSFP-100G-LR4-ARISTA hat den Formfaktor QSFP28 mit LC (Duplex)-Schnittstelle.##Welche Reichweite erreicht das QSFP-100G-LR4-ARISTA?||Laut Spezifikation erreicht das QSFP-100G-LR4-ARISTA bis zu 10 km (Wellenlänge 1295–1310 nm (LAN-WDM, 4 Wellenlängen)).##Welcher Fasertyp ist erforderlich?||Das QSFP-100G-LR4-ARISTA ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das QSFP-100G-LR4-ARISTA DOM/DDM?||Ja, das QSFP-100G-LR4-ARISTA unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das QSFP-100G-LR4-ARISTA?||Das QSFP-100G-LR4-ARISTA ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das QSFP-100G-LR4-ARISTA typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das QSFP-100G-LR4-ARISTA mit Arista-Geräten kompatibel?||Das QSFP-100G-LR4-ARISTA ist eine Arista-Optik-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
QSFP-100G-LRL4,FAQ,"Welche Datenrate und Bauform hat das QSFP-100G-LRL4?||Das QSFP-100G-LRL4 ist ein QSFP28-Modul mit 100 Gbit/s nach 100GBASE-LRL4.##Welchen Stecker und welche Schnittstelle nutzt das QSFP-100G-LRL4?||Das QSFP-100G-LRL4 hat den Formfaktor QSFP28 mit LC (Duplex)-Schnittstelle.##Welche Reichweite erreicht das QSFP-100G-LRL4?||Laut Spezifikation erreicht das QSFP-100G-LRL4 bis zu 2 km (Wellenlänge 1295–1310 nm (LAN-WDM, 4 Wellenlängen)).##Welcher Fasertyp ist erforderlich?||Das QSFP-100G-LRL4 ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das QSFP-100G-LRL4 DOM/DDM?||Ja, das QSFP-100G-LRL4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das QSFP-100G-LRL4?||Das QSFP-100G-LRL4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das QSFP-100G-LRL4 typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das QSFP-100G-LRL4 mit Arista-Geräten kompatibel?||Das QSFP-100G-LRL4 ist eine Arista-Optik-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
QSFP-100G-CWDM4-ARISTA,FAQ,"Welche Datenrate und Bauform hat das QSFP-100G-CWDM4-ARISTA?||Das QSFP-100G-CWDM4-ARISTA ist ein QSFP28-Modul mit 100 Gbit/s nach 100GBASE-CWDM4.##Welchen Stecker und welche Schnittstelle nutzt das QSFP-100G-CWDM4-ARISTA?||Das QSFP-100G-CWDM4-ARISTA hat den Formfaktor QSFP28 mit LC (Duplex)-Schnittstelle.##Welche Reichweite erreicht das QSFP-100G-CWDM4-ARISTA?||Laut Spezifikation erreicht das QSFP-100G-CWDM4-ARISTA bis zu 2 km (Wellenlänge 1271–1331 nm (CWDM, 4 Wellenlängen)).##Welcher Fasertyp ist erforderlich?||Das QSFP-100G-CWDM4-ARISTA ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das QSFP-100G-CWDM4-ARISTA DOM/DDM?||Ja, das QSFP-100G-CWDM4-ARISTA unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das QSFP-100G-CWDM4-ARISTA?||Das QSFP-100G-CWDM4-ARISTA ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das QSFP-100G-CWDM4-ARISTA typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das QSFP-100G-CWDM4-ARISTA mit Arista-Geräten kompatibel?||Das QSFP-100G-CWDM4-ARISTA ist eine Arista-Optik-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
QSFP-100G-XCWDM4,FAQ,"Welche Datenrate und Bauform hat das QSFP-100G-XCWDM4?||Das QSFP-100G-XCWDM4 ist ein QSFP28-Modul mit 100 Gbit/s nach 100GBASE-XCWDM4.##Welchen Stecker und welche Schnittstelle nutzt das QSFP-100G-XCWDM4?||Das QSFP-100G-XCWDM4 hat den Formfaktor QSFP28 mit LC (Duplex)-Schnittstelle.##Welche Reichweite erreicht das QSFP-100G-XCWDM4?||Laut Spezifikation erreicht das QSFP-100G-XCWDM4 bis zu 10 km (Wellenlänge 1271–1331 nm (CWDM, 4 Wellenlängen)).##Welcher Fasertyp ist erforderlich?||Das QSFP-100G-XCWDM4 ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das QSFP-100G-XCWDM4 DOM/DDM?||Ja, das QSFP-100G-XCWDM4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das QSFP-100G-XCWDM4?||Das QSFP-100G-XCWDM4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das QSFP-100G-XCWDM4 typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das QSFP-100G-XCWDM4 mit Arista-Geräten kompatibel?||Das QSFP-100G-XCWDM4 ist eine Arista-Optik-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
QSFP-100G-ERL4,FAQ,"Welche Datenrate und Bauform hat das QSFP-100G-ERL4?||Das QSFP-100G-ERL4 ist ein QSFP28-Modul mit 100 Gbit/s nach 100GBASE-ERL4.##Welche Reichweite erreicht das QSFP-100G-ERL4?||Laut Spezifikation erreicht das QSFP-100G-ERL4 bis zu 40 km (Wellenlänge 1295–1310 nm (LAN-WDM, 4 Wellenlängen)).##Welcher Fasertyp ist erforderlich?||Das QSFP-100G-ERL4 ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das QSFP-100G-ERL4 DOM/DDM?||Ja, das QSFP-100G-ERL4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das QSFP-100G-ERL4?||Das QSFP-100G-ERL4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das QSFP-100G-ERL4 typischerweise eingesetzt?||Typischer Einsatz: Metro-/Weitverkehrsnetz.##Ist das QSFP-100G-ERL4 mit Arista-Geräten kompatibel?||Das QSFP-100G-ERL4 ist eine Arista-Optik-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
QSFP-100G-ZR4,FAQ,"Welche Datenrate und Bauform hat das QSFP-100G-ZR4?||Das QSFP-100G-ZR4 ist ein QSFP28-Modul mit 100 Gbit/s nach 100GBASE-ZR4.##Welche Reichweite erreicht das QSFP-100G-ZR4?||Laut Spezifikation erreicht das QSFP-100G-ZR4 bis zu 80 km (Wellenlänge 1295–1310 nm (LAN-WDM, 4 Wellenlängen)).##Welcher Fasertyp ist erforderlich?||Das QSFP-100G-ZR4 ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das QSFP-100G-ZR4 DOM/DDM?||Ja, das QSFP-100G-ZR4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das QSFP-100G-ZR4?||Das QSFP-100G-ZR4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das QSFP-100G-ZR4 typischerweise eingesetzt?||Typischer Einsatz: Weitverkehrsnetz (Langstrecke).##Ist das QSFP-100G-ZR4 mit Arista-Geräten kompatibel?||Das QSFP-100G-ZR4 ist eine Arista-Optik-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
QSFP-100G-DR-ARISTA,FAQ,"Welche Datenrate und Bauform hat das QSFP-100G-DR-ARISTA?||Das QSFP-100G-DR-ARISTA ist ein QSFP28-Modul mit 100 Gbit/s nach 100GBASE-DR.##Welchen Stecker und welche Schnittstelle nutzt das QSFP-100G-DR-ARISTA?||Das QSFP-100G-DR-ARISTA hat den Formfaktor QSFP28 mit LC (Duplex)-Schnittstelle.##Welche Reichweite erreicht das QSFP-100G-DR-ARISTA?||Laut Spezifikation erreicht das QSFP-100G-DR-ARISTA bis zu 500 m (Wellenlänge 1310 nm (parallele SMF)).##Welcher Fasertyp ist erforderlich?||Das QSFP-100G-DR-ARISTA ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das QSFP-100G-DR-ARISTA DOM/DDM?||Ja, das QSFP-100G-DR-ARISTA unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das QSFP-100G-DR-ARISTA?||Das QSFP-100G-DR-ARISTA ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das QSFP-100G-DR-ARISTA typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das QSFP-100G-DR-ARISTA mit Arista-Geräten kompatibel?||Das QSFP-100G-DR-ARISTA ist eine Arista-Optik-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
